Attributes,,Adj Close,Adj Close,Adj Close,Adj Close,Close,Close,Close,Close,High,High,High,High,Low,Low,Low,Low,Open,Open,Open,Open,Volume,Volume,Volume,Volume
Symbols,,MSFT,CRM,GE,MMM,MSFT,CRM,GE,MMM,MSFT,CRM,GE,MMM,MSFT,CRM,GE,MMM,MSFT,CRM,GE,MMM,MSFT,CRM,GE,MMM
Ticker,Date,,,,,,,,,,,,,,,,,,,,,,,,
MSFT,2015-01-14,41.0343017578125,57.25,19.618497848510742,137.04759216308594,45.959999084472656,57.25,22.865385055541992,159.83999633789062,46.2400016784668,57.779998779296875,22.93269157409668,160.52999877929688,45.619998931884766,56.380001068115234,22.509614944458008,158.5,45.959999084472656,57.40999984741211,22.740385055541992,159.0399932861328,29719600.0,3098400.0,43524800.0,1983500.0
MSFT,2015-01-15,40.60575485229492,55.11000061035156,19.453495025634766,136.893310546875,45.47999954223633,55.11000061035156,22.673076629638672,159.66000366210938,46.380001068115234,57.540000915527344,23.048076629638672,161.44000244140625,45.40999984741211,55.029998779296875,22.653846740722656,159.3699951171875,46.220001220703125,57.150001525878906,22.94230842590332,160.88999938964844,32750800.0,4821000.0,32739300.0,1876800.0
MSFT,2015-01-16,41.2843017578125,56.63999938964844,19.46175193786621,138.89962768554688,46.2400016784668,56.63999938964844,22.68269157409668,162.0,46.279998779296875,56.720001220703125,22.740385055541992,162.17999267578125,45.16999816894531,54.95000076293945,22.548076629638672,159.08999633789062,45.310001373291016,54.959999084472656,22.605770111083984,159.86000061035156,35695300.0,3236700.0,51785600.0,2349700.0
MSFT,2015-01-20,41.418216705322266,57.290000915527344,19.676252365112305,138.8482208251953,46.38999938964844,57.290000915527344,22.93269157409668,161.94000244140625,46.650001525878906,57.560001373291016,22.951923370361328,163.39999389648438,45.56999969482422,55.810001373291016,22.644229888916016,160.05999755859375,46.29999923706055,56.70000076293945,22.923076629638672,162.72000122070312,36161900.0,6521500.0,46344500.0,2091800.0
MSFT,2015-01-21,40.99858474731445,57.709999084472656,19.832998275756836,139.3626708984375,45.91999816894531,57.709999084472656,23.115385055541992,162.5399932861328,46.13999938964844,58.54999923706055,23.153846740722656,163.3699951171875,45.47999954223633,56.84000015258789,22.798076629638672,161.02000427246094,45.939998626708984,56.9900016784668,22.913461685180664,161.66000366210938,39081100.0,3544900.0,39125100.0,1597700.0
MSFT,2015-01-22,42.07891082763672,58.0,20.031002044677734,142.2349395751953,47.130001068115234,58.0,23.346153259277344,165.88999938964844,47.13999938964844,58.459999084472656,23.423076629638672,165.99000549316406,46.08000183105469,57.16999816894531,23.038461685180664,162.1300048828125,46.380001068115234,57.90999984741211,23.365385055541992,163.25999450683594,35898000.0,5481500.0,49014400.0,2225800.0
MSFT,2015-01-23,42.12355041503906,58.619998931884766,20.196001052856445,140.63162231445312,47.18000030517578,58.619998931884766,23.538461685180664,164.02000427246094,47.38999938964844,59.04999923706055,23.93269157409668,165.97999572753906,46.79999923706055,57.779998779296875,23.355770111083984,163.91000366210938,47.36000061035156,58.0,23.490385055541992,165.75,26211600.0,3887300.0,66288200.0,2245600.0
MSFT,2015-01-26,41.971763610839844,59.779998779296875,20.286752700805664,140.8202667236328,47.0099983215332,59.779998779296875,23.644229888916016,164.24000549316406,47.130001068115234,59.97999954223633,23.788461685180664,164.27999877929688,46.2400016784668,58.400001525878906,23.461538314819336,161.8000030517578,47.0,58.529998779296875,23.769229888916016,163.6199951171875,42525500.0,4753200.0,40741800.0,3556300.0
MSFT,2015-01-27,38.087982177734375,57.790000915527344,20.113496780395508,140.2971954345703,42.65999984741211,57.790000915527344,23.44230842590332,163.6300048828125,43.20000076293945,58.900001525878906,23.519229888916016,165.13999938964844,42.11000061035156,57.2400016784668,23.269229888916016,160.94000244140625,42.95000076293945,58.900001525878906,23.451923370361328,162.30999755859375,169164000.0,4150700.0,39934000.0,4190700.0
MSFT,2015-01-28,36.7755241394043,56.349998474121094,19.66800308227539,140.5630340576172,41.189998626708984,56.349998474121094,22.923076629638672,163.94000244140625,42.790000915527344,58.5,23.548076629638672,166.57000732421875,41.15999984741211,56.349998474121094,22.894229888916016,163.75999450683594,42.7400016784668,58.43000030517578,23.528846740722656,164.61000061035156,84507100.0,4683400.0,51639900.0,3574600.0
MSFT,2015-01-29,37.50764083862305,58.099998474121094,19.86600112915039,142.44070434570312,42.0099983215332,58.099998474121094,23.153846740722656,166.1300048828125,42.119998931884766,58.2599983215332,23.269229888916016,166.16000366210938,40.790000915527344,55.849998474121094,22.865385055541992,162.8800048828125,40.93000030517578,56.79999923706055,22.923076629638672,164.07000732421875,63585300.0,4424500.0,42053800.0,2674600.0
MSFT,2015-01-30,36.0701904296875,56.45000076293945,19.709251403808594,139.15684509277344,40.400001525878906,56.45000076293945,22.971153259277344,162.3000030517578,41.58000183105469,58.13999938964844,23.18269157409668,165.22000122070312,40.349998474121094,56.369998931884766,22.903846740722656,162.3000030517578,41.54999923706055,57.5,22.961538314819336,164.75,78004900.0,3817400.0,56900600.0,3561900.0
MSFT,2015-02-02,36.85588073730469,57.279998779296875,19.97325325012207,140.9745635986328,41.279998779296875,57.279998779296875,23.278846740722656,164.4199981689453,41.369998931884766,57.33000183105469,23.288461685180664,164.6199951171875,40.22999954223633,55.45000076293945,22.980770111083984,160.88999938964844,40.59000015258789,56.880001068115234,23.076923370361328,162.1199951171875,50352500.0,3495200.0,41186600.0,2379700.0
MSFT,2015-02-03,37.1415901184082,58.61000061035156,20.18775177001953,142.27786254882812,41.599998474121094,58.61000061035156,23.528846740722656,165.94000244140625,41.93000030517578,58.65999984741211,23.586538314819336,166.19000244140625,41.04999923706055,57.22999954223633,23.326923370361328,164.7100067138672,41.630001068115234,57.65999984741211,23.355770111083984,165.1699981689453,52082400.0,3474200.0,39232700.0,2604800.0
MSFT,2015-02-04,37.355857849121094,58.9900016784668,19.9320011138916,141.30899047851562,41.84000015258789,58.9900016784668,23.230770111083984,164.80999755859375,42.209999084472656,59.470001220703125,23.490385055541992,165.8300018310547,41.36000061035156,58.209999084472656,23.153846740722656,164.24000549316406,41.939998626708984,58.439998626708984,23.471153259277344,165.77999877929688,41614800.0,3013100.0,34565400.0,2363600.0
MSFT,2015-02-05,37.900489807128906,59.2599983215332,20.212501525878906,142.80081176757812,42.45000076293945,59.2599983215332,23.55769157409668,166.5500030517578,42.63999938964844,59.47999954223633,23.55769157409668,166.58999633789062,41.86000061035156,58.7599983215332,23.30769157409668,164.75,42.220001220703125,58.95000076293945,23.31730842590332,165.30999755859375,36548200.0,2513000.0,26673200.0,2050500.0
MSFT,2015-02-06,37.864768981933594,59.16999816894531,20.229000091552734,142.38929748535156,42.40999984741211,59.16999816894531,23.576923370361328,166.07000732421875,42.790000915527344,59.70000076293945,23.798076629638672,167.67999267578125,42.150001525878906,58.650001525878906,23.528846740722656,165.55999755859375,42.68000030517578,59.2599983215332,23.596153259277344,166.22999572753906,34616600.0,2714200.0,28570800.0,1826900.0
MSFT,2015-02-09,37.82012939453125,57.97999954223633,20.3280029296875,141.3346710205078,42.36000061035156,57.97999954223633,23.69230842590332,164.83999633789062,42.7400016784668,58.97999954223633,23.798076629638672,165.5399932861328,42.209999084472656,57.81999969482422,23.509614944458008,163.83999633789062,42.2400016784668,58.849998474121094,23.528846740722656,164.3800048828125,31381100.0,2879000.0,28375300.0,2073000.0
MSFT,2015-02-10,38.0344123840332,58.790000915527344,20.394004821777344,142.1749725341797,42.599998474121094,58.790000915527344,23.769229888916016,165.82000732421875,42.77000045776367,59.16999816894531,23.846153259277344,166.13999938964844,42.18000030517578,58.220001220703125,23.605770111083984,164.60000610351562,42.7400016784668,58.5,23.81730842590332,165.39999389648438,29670700.0,3093700.0,28158800.0,1885100.0
MSFT,2015-02-11,37.83798599243164,58.79999923706055,20.43524742126465,141.90318298339844,42.380001068115234,58.79999923706055,23.81730842590332,164.47999572753906,42.650001525878906,59.099998474121094,23.865385055541992,164.97000122070312,42.209999084472656,58.61000061035156,23.653846740722656,163.47000122070312,42.650001525878906,58.81999969482422,23.759614944458008,164.52000427246094,38262500.0,3413700.0,25433500.0,1695100.0
MSFT,2015-02-12,38.471893310546875,61.2599983215332,20.534250259399414,143.13690185546875,43.09000015258789,61.2599983215332,23.93269157409668,165.91000366210938,43.09000015258789,61.34000015258789,24.028846740722656,165.9499969482422,42.5099983215332,59.220001220703125,23.759614944458008,164.85000610351562,42.65999984741211,59.290000915527344,23.855770111083984,164.92999267578125,33268800.0,5284800.0,27583100.0,1615700.0
MSFT,2015-02-13,39.168296813964844,62.849998474121094,20.748748779296875,143.16281127929688,43.869998931884766,62.849998474121094,24.18269157409668,165.94000244140625,43.869998931884766,63.220001220703125,24.201923370361328,166.6199951171875,43.150001525878906,61.099998474121094,23.980770111083984,165.3300018310547,43.380001068115234,61.25,24.028846740722656,165.89999389648438,40264900.0,5107000.0,34399200.0,1792000.0
MSFT,2015-02-17,39.186279296875,62.06999969482422,20.7652530670166,144.00827026367188,43.58000183105469,62.06999969482422,24.201923370361328,166.9199981689453,44.0,62.61000061035156,24.240385055541992,166.9199981689453,43.189998626708984,61.83000183105469,24.019229888916016,165.08999633789062,43.970001220703125,62.58000183105469,24.153846740722656,165.94000244140625,33695700.0,3447200.0,37429000.0,2100900.0
MSFT,2015-02-18,39.14133071899414,63.0,20.83125114440918,144.42234802246094,43.529998779296875,63.0,24.278846740722656,167.39999389648438,43.70000076293945,63.0,24.31730842590332,167.50999450683594,43.38999938964844,62.290000915527344,24.18269157409668,166.00999450683594,43.630001068115234,62.400001525878906,24.31730842590332,166.9199981689453,27111700.0,2534300.0,31970400.0,1552000.0
MSFT,2015-02-19,39.114341735839844,62.810001373291016,20.830583572387695,144.15492248535156,43.5,62.810001373291016,24.048076629638672,167.08999633789062,43.529998779296875,63.029998779296875,24.240385055541992,167.5500030517578,43.04999923706055,62.0099983215332,23.990385055541992,166.5800018310547,43.18000030517578,62.59000015258789,24.06730842590332,167.39999389648438,27603400.0,2320900.0,34562200.0,1648800.0
MSFT,2015-02-20,39.43805694580078,63.7400016784668,20.99716567993164,145.04354858398438,43.86000061035156,63.7400016784668,24.240385055541992,168.1199951171875,43.880001068115234,63.75,24.25,168.27000427246094,43.290000915527344,62.5099983215332,23.846153259277344,165.1300048828125,43.5099983215332,62.779998779296875,23.923076629638672,166.74000549316406,29721100.0,3473800.0,41485300.0,2416600.0
MSFT,2015-02-23,39.69881820678711,62.58000183105469,20.963848114013672,145.6388397216797,44.150001525878906,62.58000183105469,24.201923370361328,168.80999755859375,44.189998626708984,63.439998626708984,24.326923370361328,168.8699951171875,43.650001525878906,62.369998931884766,24.134614944458008,167.6999969482422,43.70000076293945,63.13999938964844,24.25,168.13999938964844,32518800.0,4671400.0,32005400.0,1836000.0
MSFT,2015-02-24,39.644866943359375,61.93000030517578,21.14708137512207,145.90626525878906,44.09000015258789,61.93000030517578,24.413461685180664,169.1199951171875,44.29999923706055,62.59000015258789,24.471153259277344,169.25,43.91999816894531,61.54999923706055,24.125,168.07000732421875,44.150001525878906,62.58000183105469,24.153846740722656,168.27000427246094,25271700.0,5481700.0,44162600.0,1770300.0
MSFT,2015-02-25,39.55493927001953,62.869998931884766,21.580184936523438,145.70785522460938,43.9900016784668,62.869998931884766,24.913461685180664,168.88999938964844,44.09000015258789,63.04999923706055,25.05769157409668,169.66000366210938,43.79999923706055,61.88999938964844,24.461538314819336,168.6199951171875,43.95000076293945,61.93000030517578,24.471153259277344,168.97000122070312,29759800.0,7634000.0,70948300.0,2019100.0
MSFT,2015-02-26,39.617889404296875,70.23999786376953,21.563528060913086,146.32904052734375,44.060001373291016,70.23999786376953,24.894229888916016,169.61000061035156,44.22999954223633,71.0,25.009614944458008,169.97999572753906,43.88999938964844,69.0,24.81730842590332,168.63999938964844,43.9900016784668,70.0199966430664,24.94230842590332,168.85000610351562,28957300.0,20370800.0,39777000.0,1789400.0
MSFT,2015-02-27,39.42906188964844,69.37999725341797,21.646818161010742,145.5007781982422,43.849998474121094,69.37999725341797,24.990385055541992,168.64999389648438,44.20000076293945,70.41000366210938,25.259614944458008,169.75,43.65999984741211,69.01000213623047,24.759614944458008,168.55999755859375,44.130001068115234,69.8499984741211,24.836538314819336,169.66000366210938,33807700.0,8289500.0,53593000.0,1946000.0
MSFT,2015-03-02,39.45603942871094,68.45999908447266,21.746761322021484,147.0968475341797,43.880001068115234,68.45999908447266,25.105770111083984,170.5,44.189998626708984,68.80000305175781,25.115385055541992,170.5,43.54999923706055,66.66999816894531,24.855770111083984,168.1199951171875,43.66999816894531,67.37999725341797,24.884614944458008,168.16000366210938,31924000.0,8124800.0,33705300.0,2223100.0
MSFT,2015-03-03,38.91651916503906,66.94999694824219,21.538537979125977,145.17294311523438,43.279998779296875,66.94999694824219,24.865385055541992,168.27000427246094,43.83000183105469,68.37999725341797,25.076923370361328,169.60000610351562,43.09000015258789,66.70999908447266,24.788461685180664,167.36000061035156,43.560001373291016,68.05999755859375,25.048076629638672,169.57000732421875,31748600.0,4945600.0,31763900.0,2232400.0
MSFT,2015-03-04,38.71870040893555,64.87999725341797,21.371963500976562,144.21533203125,43.060001373291016,64.87999725341797,24.673076629638672,167.16000366210938,43.209999084472656,66.4000015258789,24.778846740722656,168.25999450683594,42.880001068115234,64.72000122070312,24.490385055541992,166.4600067138672,43.0099983215332,66.37999725341797,24.769229888916016,168.25999450683594,25748700.0,9121300.0,32805500.0,1575700.0
MSFT,2015-03-05,38.76366424560547,65.58999633789062,21.505224227905273,144.56903076171875,43.11000061035156,65.58999633789062,24.826923370361328,167.57000732421875,43.2400016784668,66.05999755859375,24.826923370361328,167.6999969482422,42.81999969482422,64.76000213623047,24.596153259277344,166.69000244140625,43.06999969482422,65.12000274658203,24.634614944458008,167.2100067138672,23193500.0,3925200.0,29508700.0,1547200.0
MSFT,2015-03-06,38.08928298950195,64.55999755859375,21.17207145690918,141.7996368408203,42.36000061035156,64.55999755859375,24.44230842590332,164.36000061035156,43.11000061035156,65.94000244140625,24.788461685180664,166.77000427246094,42.150001525878906,64.27999877929688,24.355770111083984,164.00999450683594,43.0,65.18000030517578,24.721153259277344,166.5,36248800.0,3861800.0,33578200.0,2114400.0
MSFT,2015-03-09,38.52988052368164,65.4800033569336,21.35530662536621,143.5337371826172,42.849998474121094,65.4800033569336,24.653846740722656,166.3699951171875,43.130001068115234,65.66999816894531,24.711538314819336,166.77999877929688,42.189998626708984,64.31999969482422,24.509614944458008,164.50999450683594,42.189998626708984,64.75,24.538461685180664,164.72000122070312,32108000.0,4567800.0,32854700.0,1608100.0
MSFT,2015-03-10,37.79254913330078,63.7599983215332,20.963848114013672,139.98788452148438,42.029998779296875,63.7599983215332,24.201923370361328,162.25999450683594,42.709999084472656,64.95999908447266,24.653846740722656,164.86000061035156,42.029998779296875,63.7599983215332,24.201923370361328,162.25,42.349998474121094,64.77999877929688,24.519229888916016,164.80999755859375,39159700.0,3941700.0,38939700.0,2564600.0
MSFT,2015-03-11,37.74759292602539,63.68000030517578,20.98050308227539,139.53065490722656,41.97999954223633,63.68000030517578,24.221153259277344,161.72999572753906,42.369998931884766,64.5,24.509614944458008,163.22000122070312,41.84000015258789,63.650001525878906,24.173076629638672,161.66000366210938,42.310001373291016,64.0,24.30769157409668,162.6999969482422,32215300.0,3374100.0,37646000.0,1894300.0
MSFT,2015-03-12,36.88438034057617,64.94999694824219,21.155412673950195,141.89453125,41.02000045776367,64.94999694824219,24.423076629638672,164.47000122070312,41.650001525878906,65.3499984741211,24.43269157409668,164.52000427246094,40.86000061035156,63.65999984741211,24.201923370361328,162.57000732421875,41.33000183105469,63.65999984741211,24.298076629638672,162.58999633789062,59992500.0,3809500.0,30544200.0,1715000.0
MSFT,2015-03-13,37.20808792114258,64.5999984741211,20.855575561523438,140.4020233154297,41.380001068115234,64.5999984741211,24.076923370361328,162.74000549316406,41.470001220703125,65.41999816894531,24.384614944458008,164.38999938964844,40.61000061035156,63.900001525878906,23.855770111083984,161.77999877929688,40.70000076293945,64.80999755859375,24.30769157409668,164.02000427246094,58007700.0,3248000.0,47119200.0,2284700.0
MSFT,2015-03-16,37.36993408203125,66.43000030517578,21.197059631347656,143.39572143554688,41.560001373291016,66.43000030517578,24.471153259277344,166.2100067138672,41.63999938964844,66.47000122070312,24.5,166.27000427246094,41.279998779296875,64.91000366210938,24.0,163.5800018310547,41.470001220703125,64.94999694824219,24.096153259277344,163.5800018310547,35273500.0,4538900.0,35994800.0,2111200.0
MSFT,2015-03-17,37.495826721191406,67.55000305175781,21.08045196533203,141.6875,41.70000076293945,67.55000305175781,24.336538314819336,164.22999572753906,41.83000183105469,67.55999755859375,24.413461685180664,165.52999877929688,41.150001525878906,65.87999725341797,24.125,163.3800048828125,41.369998931884766,65.95999908447266,24.326923370361328,165.52000427246094,31673400.0,5594700.0,35629300.0,2557900.0
MSFT,2015-03-18,38.21516418457031,68.55000305175781,21.35530662536621,143.62001037597656,42.5,68.55000305175781,24.653846740722656,166.47000122070312,42.83000183105469,68.94000244140625,24.855770111083984,166.9499969482422,41.33000183105469,66.75,24.144229888916016,162.0500030517578,41.43000030517578,67.04000091552734,24.211538314819336,163.16000366210938,44194800.0,5576600.0,39834900.0,3062400.0
MSFT,2015-03-19,38.026344299316406,68.87999725341797,21.097110748291016,142.9211883544922,42.290000915527344,68.87999725341797,24.355770111083984,165.66000366210938,42.59000015258789,68.94999694824219,24.625,166.2100067138672,42.220001220703125,68.0999984741211,24.288461685180664,164.85000610351562,42.2599983215332,68.30000305175781,24.461538314819336,166.16000366210938,33879100.0,3883100.0,39847300.0,1953500.0
MSFT,2015-03-20,38.556861877441406,67.69000244140625,21.155412673950195,143.63729858398438,42.880001068115234,67.69000244140625,24.423076629638672,166.49000549316406,42.97999954223633,69.88999938964844,24.548076629638672,167.1300048828125,42.4900016784668,67.29000091552734,24.326923370361328,165.38999938964844,42.560001373291016,69.19000244140625,24.365385055541992,166.08999633789062,71904500.0,8649500.0,52657900.0,4371800.0
MSFT,2015-03-23,38.538875579833984,67.66000366210938,21.213714599609375,143.32669067382812,42.86000061035156,67.66000366210938,24.490385055541992,166.1300048828125,43.130001068115234,68.26000213623047,24.75,166.91000366210938,42.779998779296875,67.37999725341797,24.471153259277344,165.8300018310547,42.880001068115234,67.69999694824219,24.5,166.8300018310547,26246100.0,3659000.0,33263800.0,2157300.0
MSFT,2015-03-24,38.57483673095703,67.37000274658203,21.047134399414062,143.4906005859375,42.900001525878906,67.37000274658203,24.298076629638672,166.32000732421875,43.16999816894531,67.83000183105469,24.5,167.64999389648438,42.75,67.26000213623047,24.298076629638672,165.52999877929688,42.779998779296875,67.68000030517578,24.403846740722656,165.5800018310547,25513300.0,3216100.0,26833300.0,2091000.0
MSFT,2015-03-25,37.2800178527832,65.77999877929688,20.74729347229004,140.36749267578125,41.459999084472656,65.77999877929688,23.951923370361328,162.6999969482422,42.93000030517578,67.33999633789062,24.355770111083984,166.52000427246094,41.439998626708984,65.52999877929688,23.951923370361328,162.66000366210938,42.91999816894531,67.30000305175781,24.259614944458008,166.24000549316406,43469900.0,4030100.0,36293200.0,2540900.0
MSFT,2015-03-26,37.05521774291992,65.98999786376953,20.655675888061523,140.2726287841797,41.209999084472656,65.98999786376953,23.846153259277344,162.58999633789062,41.61000061035156,66.45999908447266,23.961538314819336,163.3699951171875,40.91999816894531,64.80999755859375,23.721153259277344,161.2100067138672,41.220001220703125,65.72000122070312,23.846153259277344,162.0,37495600.0,2971600.0,33804500.0,2050700.0
MSFT,2015-03-27,36.83942413330078,66.55000305175781,20.70565414428711,141.05770874023438,40.970001220703125,66.55000305175781,23.903846740722656,163.5,41.43000030517578,66.68000030517578,23.961538314819336,163.89999389648438,40.83000183105469,65.55999755859375,23.759614944458008,162.02000427246094,41.119998931884766,65.77999877929688,23.961538314819336,162.36000061035156,34401400.0,2106400.0,29453400.0,1722600.0
MSFT,2015-03-30,36.83043670654297,66.8499984741211,20.922204971313477,143.25770568847656,40.959999084472656,66.8499984741211,24.153846740722656,166.0500030517578,41.540000915527344,67.55999755859375,24.230770111083984,166.77000427246094,40.90999984741211,66.23999786376953,24.009614944458008,164.1999969482422,41.099998474121094,67.4000015258789,24.019229888916016,164.1999969482422,35049700.0,2741200.0,28372600.0,1684000.0
MSFT,2015-03-31,36.5606689453125,66.80999755859375,20.664003372192383,142.3086395263672,40.65999984741211,66.80999755859375,23.855770111083984,164.9499969482422,41.029998779296875,67.95999908447266,24.125,166.0,40.540000915527344,66.45999908447266,23.855770111083984,164.6199951171875,40.779998779296875,66.51000213623047,24.125,165.41000366210938,34887200.0,4031700.0,36338500.0,2081300.0
MSFT,2015-04-01,36.61463165283203,66.08000183105469,20.68899154663086,140.2122344970703,40.720001220703125,66.08000183105469,23.884614944458008,162.52000427246094,40.7599983215332,66.55000305175781,23.961538314819336,164.5399932861328,40.310001373291016,65.41999816894531,23.625,161.89999389648438,40.599998474121094,66.51000213623047,23.769229888916016,164.2899932861328,36865300.0,3713000.0,40299400.0,2148100.0
MSFT,2015-04-02,36.227989196777344,66.68000030517578,20.772279739379883,140.45376586914062,40.290000915527344,66.68000030517578,23.980770111083984,162.8000030517578,40.7400016784668,66.9000015258789,24.038461685180664,163.97000122070312,40.119998931884766,65.75,23.75,162.1199951171875,40.65999984741211,66.25,23.855770111083984,163.3800048828125,37487500.0,2021600.0,30381600.0,1852600.0
MSFT,2015-04-06,37.36094284057617,67.94000244140625,20.972185134887695,142.76589965820312,41.54999923706055,67.94000244140625,24.211538314819336,165.47999572753906,41.779998779296875,68.05999755859375,24.43269157409668,165.99000549316406,40.18000030517578,66.0,23.836538314819336,161.39999389648438,40.34000015258789,66.23999786376953,23.94230842590332,161.66000366210938,39223700.0,6375400.0,34782900.0,2560300.0
MSFT,2015-04-07,37.34294891357422,68.19999694824219,20.838911056518555,143.39572143554688,41.529998779296875,68.19999694824219,24.05769157409668,166.2100067138672,41.90999984741211,69.75,24.30769157409668,167.57000732421875,41.310001373291016,67.98999786376953,24.038461685180664,165.27999877929688,41.61000061035156,68.23999786376953,24.201923370361328,165.39999389648438,28809400.0,3817100.0,22112000.0,2479500.0
MSFT,2015-04-08,37.24404525756836,68.20999908447266,20.830583572387695,143.44749450683594,41.41999816894531,68.20999908447266,24.048076629638672,166.27000427246094,41.689998626708984,68.91999816894531,24.153846740722656,167.22000122070312,41.040000915527344,67.80999755859375,23.913461685180664,165.2100067138672,41.459999084472656,68.26000213623047,24.086538314819336,166.2100067138672,24753400.0,2566700.0,23336700.0,1754400.0
MSFT,2015-04-09,37.29800796508789,67.73999786376953,21.43026351928711,143.89610290527344,41.47999954223633,67.73999786376953,24.740385055541992,166.7899932861328,41.619998931884766,68.3499984741211,24.836538314819336,167.17999267578125,41.25,66.81999969482422,23.961538314819336,165.0800018310547,41.25,68.31999969482422,24.125,166.25,25723900.0,2577500.0,62555800.0,1680100.0
MSFT,2015-04-10,37.51380157470703,67.63999938964844,23.74570083618164,144.13768005371094,41.720001220703125,67.63999938964844,27.413461685180664,167.07000732421875,41.95000076293945,67.98999786376953,27.576923370361328,167.6999969482422,41.40999984741211,66.94000244140625,25.961538314819336,166.22000122070312,41.630001068115234,67.5999984741211,26.086538314819336,167.5,28022000.0,1953000.0,366809900.0,1501900.0
MSFT,2015-04-13,37.54977035522461,67.08000183105469,23.01275634765625,143.0764923095703,41.7599983215332,67.08000183105469,26.56730842590332,165.83999633789062,42.060001373291016,68.31999969482422,27.105770111083984,167.36000061035156,41.38999938964844,67.0,26.44230842590332,165.60000610351562,41.400001525878906,67.76000213623047,26.980770111083984,166.75999450683594,30276700.0,2131000.0,160144200.0,1860400.0
MSFT,2015-04-14,37.45086669921875,66.91000366210938,23.096046447753906,143.20591735839844,41.650001525878906,66.91000366210938,26.663461685180664,165.99000549316406,42.029998779296875,67.41000366210938,26.769229888916016,166.47999572753906,41.38999938964844,66.30000305175781,26.326923370361328,164.1699981689453,41.79999923706055,67.12000274658203,26.423076629638672,165.32000732421875,24244400.0,1938000.0,58008200.0,1914300.0
